date,NIFTY_Return,VIX_Open,NIFTY_Open,NIFTY_prev_range,Previous_High_Low_Range,VIX_High_Low_Range,NIFTY_MA_5,VIX_MA_5,NIFTY_RSI,VIX_RSI,close_NIFTY
1504172700,0.0023799177387244796,11.99,9918.85,23.350000000000364,0.003296208854264128,0.011764705882352839,9889.759999999998,12.081999999999999,59.304897314375324,30.04694835680752,9915.8
1504235700,0.0018953810169524132,11.95,9937.65,-3.0500000000010914,0.0010641248707667522,0.022052586938083256,9898.4,12.044,59.93779160186558,26.960784313725455,9937.65
1504239300,0.0005735762479057716,11.82,9943.35,5.600000000000364,0.0033298689242505274,0.15479582146248821,9922.13,11.926,79.86599664991503,37.125748502994,9960.5
1504241100,0.0017046568812320029,11.91,9960.3,17.149999999999636,0.0022533511052988593,0.016183986371379855,9935.169999999998,11.906,82.23525353570125,32.25806451612897,9959.25
1504242900,-9.537865325326411e-05,11.93,9959.35,-1.0499999999992724,0.0013718386154982223,0.007575757575757563,9943.289999999999,11.896,78.84551217884437,35.25641025641026,9953.3
1504244700,-0.0006375918107105472,11.99,9953.0,-6.050000000001091,0.0008338942863172106,0.011735121542330309,9950.789999999999,11.925999999999998,81.34403209628826,36.91275167785232,9956.8
1504246500,0.0003315583241232378,11.87,9956.3,3.7999999999992724,0.0007185749101780997,0.019458544839255534,9954.62,11.91,77.97947908445076,47.6190476190476,9957.1
1504248300,4.017556722901716e-05,11.92,9956.7,0.8000000000010914,0.0006531087978778989,0.008453085376162269,9957.390000000001,11.925999999999998,77.58135797508969,45.45454545454548,9959.1
1504250100,0.00022095674269584364,11.92,9958.9,2.399999999999636,0.0007984733591122108,0.00928270042194103,9957.109999999999,11.928,90.75436982520621,45.901639344262314,9961.2
1504251900,0.0002962174537348705,11.93,9961.85,2.3000000000010914,0.0006779456739533273,0.011794439764111254,9957.5,11.925999999999998,91.50823827629834,30.188679245283026,9974.75
1504253700,0.0012949401968509466,11.85,9974.75,12.899999999999636,0.001872715588223627,0.019541206457094343,9961.789999999999,11.898,81.961108812577,32.65306122448982,9963.0
1504255500,-0.0011980250131582437,11.77,9962.8,-11.75,0.0017569487322359931,0.01108269394714399,9963.029999999999,11.878,80.63943161634043,35.95505617977528,9964.3
1504257300,0.00016561609186194204,11.76,9964.45,1.5,0.0013408191551333149,0.009425878320479815,9964.47,11.846,78.98795180722823,35.55555555555557,9978.8
1504259100,0.0014351017868521332,11.73,9978.75,14.349999999998545,0.002097898588184478,0.03186907838070638,9968.41,11.808,75.42567878508939,44.87179487179486,9971.05
1504494900,0.0005411499436300815,11.68,9984.15,-7.700000000000728,0.0011436654477600344,0.012048192771084387,9970.380000000001,11.774000000000001,73.27327327327293,32.00000000000003,9984.15
1504498500,-0.0024388656019791455,12.65,9959.8,-24.149999999999636,0.003396865436894106,0.10530896431679714,9971.66,11.916,47.74774774774776,73.0769230769231,9955.75
1504500300,-0.0004267153958914527,12.63,9955.55,-4.049999999999272,0.0014067029395067497,0.006344171292624907,9969.95,12.09,42.90583723902872,74.07407407407409,9942.6
1504502100,-0.0013208712728075556,12.72,9942.4,-12.949999999998909,0.0022291887866268435,0.013470681458003165,9962.71,12.288,47.27979274611428,72.32704402515718,9947.0
1504503900,0.0004727228838108388,12.7,9947.1,4.600000000000364,0.0007846924609162061,0.01032565528196988,9957.9,12.476,34.38443475343861,83.83838383838383,9910.25
1504505700,-0.0037045973198218674,13.21,9910.25,-36.850000000000364,0.004001715741932191,0.04728132387706853,9943.119999999999,12.782,28.647736856901503,86.88524590163934,9881.15
1504507500,-0.0029111273681290406,13.72,9881.4,-29.100000000000364,0.004188083964246865,0.0575757575757577,9927.35,12.996,31.405405405404935,74.64788732394365,9890.3
1504509300,0.0009158621248002152,13.32,9890.45,8.899999999999636,0.0034883838844778537,0.055177626606198064,9914.259999999998,13.134,34.88968701898355,72.75862068965516,9902.3
1504511100,0.0011880147010498998,13.25,9902.2,11.849999999998545,0.0019221722569843142,0.012102874432677772,9906.2,13.24,27.667682926829073,77.09677419354837,9886.85
1504512900,-0.0015047161236898532,13.53,9887.3,-15.350000000000364,0.002332252368931069,0.028897338403041747,9894.17,13.406,33.00846370864298,73.99380804953562,9896.75
1504514700,0.0009456575607091899,13.32,9896.65,9.450000000000728,0.0024656729717688407,0.021771771771771708,9891.47,13.428,37.105706718035194,68.09116809116807,9910.75
1504516500,0.0014348289572734263,13.03,9910.85,14.100000000000364,0.0018648419180074904,0.025365103766333594,9897.39,13.290000000000001,35.05718547986102,69.97245179063358,9918.7
1504518300,0.0008021511777496215,13.18,9918.8,7.850000000000364,0.002464845644092415,0.017719568567026226,9903.070000000002,13.262,33.94318728935983,71.01063829787232,9904.35
1504581300,0.0014568294551760008,13.17,9933.25,-14.449999999998909,0.0018938437452653907,0.014448669201520874,9903.48,13.279999999999998,38.61297539149887,69.35064935064933,9933.25
1504584900,0.0010721566456093345,12.78,9943.9,11.0,0.003596287703016205,0.05929487179487181,9922.26,13.1,45.19275429633052,54.67836257309939,9935.05
1504586700,-0.000874908235199312,12.95,9935.2,-8.850000000000364,0.0013942017314274575,0.018838304552590283,9927.119999999999,13.084,48.247778874629724,52.81899109792283,9935.5
1504588500,5.03261132136501e-05,12.91,9935.7,0.2999999999992724,0.0013392947052543926,0.008560311284046787,9930.48,13.030000000000001,48.77870053737177,52.50737463126844,9942.0
1504590300,0.0006340771158548364,12.87,9942.0,6.299999999999272,0.0010115192415116518,0.007794232268121562,9938.009999999998,12.935999999999998,56.20602307908784,45.4237288135593,9932.3
1504592100,-0.0009656004828002551,12.93,9932.4,-9.700000000000728,0.0013495820324302182,0.009353078721745848,9937.82,12.89,61.82662538699712,38.7832699619772,9919.35
1504593900,-0.0013038137811605122,13.13,9919.45,-13.049999999999272,0.0018149094813896156,0.019409937888198756,9932.84,12.959999999999999,58.89610389610437,45.33333333333332,9917.7
1504595700,-0.00018146167378241262,13.11,9917.65,-1.75,0.0019240092110046532,0.025954198473282432,9929.37,12.991999999999999,57.48824714573578,45.13274336283185,9924.6
1504597500,0.0006957293310410062,13.03,9924.55,6.950000000000728,0.0011295959173176866,0.01693610469591999,9927.19,13.016,64.62107208872432,37.688442211055296,9926.4
1504599300,0.00018640643656397948,13.04,9926.4,1.8500000000003638,0.0013759248432554116,0.019425019425019428,9924.070000000002,13.05,66.68987121475817,38.65979381443302,9944.7
1504601100,0.0018083091553837694,12.88,9944.35,18.30000000000109,0.0020855162408316783,0.017147310989867548,9926.55,13.038,65.91880341880352,45.18072289156627,9955.45
1504602900,0.0011011277760737403,12.87,9955.3,11.100000000000364,0.001865399602785456,0.010963194988253764,9933.77,12.986,63.656884875846075,40.13157894736848,9955.0
1504604700,-5.02245035305382e-06,12.88,9955.25,-0.2999999999992724,0.0013216213228273285,0.010946051602814744,9941.230000000001,12.940000000000001,66.58795749704811,35.460992907801455,9946.5
1504667700,-0.005625172647597987,12.89,9899.25,-8.75,0.0011715077254146418,0.007770007770007881,9945.61,12.919999999999998,38.30811554332887,39.06250000000005,9899.25
1504671300,0.0005960047478343888,13.27,9905.15,5.950000000000728,0.002463914031155648,0.12126245847176087,9932.28,12.966,37.16067498165839,66.66666666666666,9900.05
1504673100,-0.0005350751881596505,13.34,9899.85,-5.100000000000364,0.0016168638903766282,0.015957446808510568,9921.2,13.059999999999999,35.55240793201166,69.29824561403503,9894.7
1504674900,-0.0005404122284681234,13.36,9894.5,-5.149999999999636,0.0011321307813217535,0.011329305135951689,9909.14,13.154,37.905151825315286,63.709677419354904,9906.55
1504676700,0.0012380615493456926,13.21,9906.75,12.049999999999272,0.0016730353207576952,0.015174506828528155,9901.15,13.209999999999999,41.65769644779324,60.0,9909.05
1504678500,0.00022207081030622966,13.18,9908.95,2.2999999999992724,0.0014795215035573793,0.014492753623188503,9903.109999999999,13.268,45.52941176470596,54.28571428571428,9907.95
1504680300,-5.5505376452713584e-05,13.22,9908.4,-1.0,0.0008631568320629218,0.0060790273556231055,9903.66,13.26,48.441064638783104,55.769230769230816,9913.6
1504682100,0.0005550845747042121,13.23,9913.9,5.200000000000728,0.0015949768324566955,0.012898330804248856,9906.369999999999,13.238,49.060856498873015,56.86274509803924,9922.1
1504683900,0.0008170346684956975,13.17,9922.0,8.200000000000728,0.0016499235585874601,0.01837672281776418,9911.85,13.202000000000002,49.796371714180204,52.29357798165141,9925.85
1504685700,0.00037794799435597604,13.1,9925.75,3.850000000000364,0.0009826944979187033,0.010744435917114395,9915.71,13.178,41.69505962521279,61.29032258064509,9925.2
1504687500,-5.541142986664749e-05,13.09,9925.2,-0.5499999999992724,0.0011646432460774485,0.013036809815951051,9918.94,13.16,35.99812996727371,58.163265306122454,9925.5
1504689300,1.5113045580994466e-05,13.03,9925.35,0.2999999999992724,0.0012602076822260308,0.010769230769230812,9922.45,13.122,32.02995008319394,62.037037037037024,9911.8
1504691100,-0.0013803039691295815,13.14,9911.65,-13.550000000001091,0.0018313170347798522,0.015396458814472616,9922.09,13.104,36.37548891786134,60.19417475728159,9915.15
1504754100,0.0034504850352867766,13.12,9945.85,3.5,0.0008426682813604162,0.005339435545385224,9920.7,13.097999999999999,73.65482233502601,61.386138613861284,9945.85
1504757700,-0.00013070778264312466,12.79,9944.55,-0.8999999999996362,0.0024950451220861064,0.17352415026833629,9928.65,13.044,73.91786903440729,17.525773195876425,9943.15
1504759500,-0.00015083638777013686,12.71,9943.05,-1.3999999999996362,0.0013029479826945094,0.008675078864353267,9932.179999999998,12.979999999999999,73.38842975206597,30.434782608695713,9937.15
1504761300,-0.0006587515903067054,12.9,9936.5,-5.899999999999636,0.0014088971857278716,0.017336485421591857,9937.25,12.931999999999999,67.30178242163612,33.98058252427188,9934.7
1504763100,-0.00019624616313596022,12.88,9934.55,-1.7999999999992724,0.000901023341034891,0.0077821011673151474,9941.16,12.879999999999999,65.1902682470371,40.90909090909095,9933.4
1504764900,-0.00011072469311634858,12.99,9933.45,-1.1499999999996362,0.0006899364956260589,0.016317016317016386,9938.670000000002,12.852,60.30005770340349,39.81481481481479,9925.8
1504766700,-0.0007751586810222921,13.0,9925.75,-7.650000000001455,0.001835167660715706,0.014683153013910455,9934.84,12.894,56.21230398069909,39.252336448598115,9923.9
1504768500,-0.00018134649774570466,13.0,9923.95,-1.8500000000003638,0.0010534327289954998,0.013198757763975149,9930.990000000002,12.952000000000002,52.330925804333035,37.50000000000002,9925.65
1504770300,0.00013603454269706106,12.89,9925.3,1.6999999999989086,0.0012147299871975617,0.01167315175097279,9928.689999999999,12.95,56.474820143884344,42.59259259259258,9936.65
1504772100,0.001123391736270074,12.93,9936.45,11.350000000000364,0.001542113299971201,0.02101167315175094,9929.079999999998,12.959999999999999,56.07142857142779,39.65517241379308,9935.4
1504773900,-8.554362976720409e-05,12.84,9935.6,-1.0500000000010914,0.0015506764070625895,0.01724137931034488,9929.48,12.934000000000001,55.1561579257512,47.10743801652899,9934.25
1504775700,-0.00012581021780266877,12.96,9934.35,-1.3500000000003638,0.0016678675985225286,0.024199843871974918,9931.17,12.925999999999998,66.01535240753682,45.29914529914523,9934.75
1504777500,0.00011575996416479661,13.02,9935.5,0.3999999999996362,0.0015457506960911685,0.009287925696594366,9933.34,12.931999999999999,55.59772296015195,41.73228346456687,9924.0
1504840500,0.002330028685018304,13.01,9958.65,-11.5,0.0016127000125992189,0.0131578947368421,9933.01,12.940000000000001,57.71084337349353,45.86466165413534,9958.65
1504844100,0.0001405813036907677,12.67,9960.05,1.1000000000003638,0.0012511116805596066,0.11299915038232797,9942.28,12.919999999999998,58.05687203791494,49.21874999999994,9956.75
1504845900,-0.0003313236379334228,12.69,9956.75,-3.2999999999992724,0.001578412940975289,0.006324110671936764,9946.78,12.866,55.77689243027865,43.47826086956519,9947.3
1504847700,-0.0009491048786000045,12.75,9947.3,-9.450000000000728,0.0014578871695874684,0.010268562401263745,9949.289999999999,12.809999999999999,56.2894887995398,48.360655737704874,9945.65
1504849500,-0.00017090064640645775,12.84,9945.6,-1.6499999999996362,0.001837985366615136,0.017254901960784365,9953.619999999999,12.791999999999998,55.461233729484775,42.24137931034482,9943.05
1504851300,-0.0002563947876449424,12.79,9943.05,-2.5500000000010914,0.00076954802885047,0.006259780907668238,9950.5,12.75,61.99880311190953,39.83050847457624,9945.85
1504853100,0.0002966896475429248,12.76,9946.0,2.8000000000010914,0.0008147909709087982,0.00786782061368998,9947.72,12.767999999999999,61.85074626865668,39.83050847457624,9943.75
1504854900,-0.0002111401568469784,12.76,9943.9,-2.25,0.0015651736285857345,0.011783189316575047,9945.119999999999,12.782,46.45011600928097,50.413223140495866,9918.0
1504856700,-0.0026247247055984912,12.9,9917.8,-25.899999999999636,0.0031012520990181887,0.016457680250783768,9939.26,12.812000000000001,44.49254449254515,49.15254237288137,9925.2
1504858500,0.0007410917743855272,12.9,9925.15,7.400000000001455,0.001532682951423099,0.013333333333333327,9935.17,12.825999999999999,47.365967365967585,50.877192982456116,9929.75
1504860300,0.0004987330166295045,12.88,9930.1,4.600000000000364,0.001541825803916146,0.01095461658841945,9932.51,12.84,49.40530649588324,49.549549549549475,9932.95
1504862100,0.0002920413691704926,12.95,9933.0,2.850000000000364,0.002496608143481835,0.020440251572327026,9929.93,12.878,51.491228070175254,46.15384615384615,9938.15
1504863900,0.000483237692539884,12.95,9937.8,5.149999999999636,0.0014598172711484734,0.01805337519623237,9928.810000000001,12.916,50.17094017094001,55.339805825242685,9924.4
1505099700,0.003416249069210453,12.96,9971.75,-13.399999999999636,0.0015519421951921493,0.01953125,9930.09,12.943999999999999,55.05011565150351,47.57281553398063,9971.75
1505103300,0.0009827763431693448,12.51,9981.55,9.950000000000728,0.002045779326597602,0.12207792207792208,9949.79,12.882,59.95655322230252,41.22807017543863,9984.25
1505105100,0.0002905360389919842,12.49,9984.45,2.7000000000007276,0.0009971438592975626,0.004012841091492691,9960.05,12.790000000000001,62.58503401360576,37.61467889908259,9980.6
1505106900,-0.0003956151816074671,12.48,9980.5,-3.850000000000364,0.000821614472438232,0.00481540930979123,9968.54,12.696,64.27771556550944,30.769230769230774,9983.9
1505108700,0.00036571314062427973,12.44,9984.15,3.399999999999636,0.001308664259927725,0.007240547063555902,9980.44,12.575999999999999,71.54982709839692,26.229508196721312,10011.6
1505110500,0.0027593736071673813,12.22,10011.7,27.450000000000728,0.0028848465421908074,0.02975206611570258,9988.41,12.428,69.96533249290908,26.66666666666667,10009.2
1505112300,-0.00024970784182509753,12.2,10009.2,-2.5,0.0008196311659753839,0.008223684210526286,9993.91,12.366,69.18043004051074,28.455284552845598,10005.3
1505114100,-0.0003696599128801825,12.23,10005.5,-3.900000000001455,0.00054976360165129,0.0057471264367816325,9998.119999999999,12.314000000000002,83.08351177730168,18.918918918918976,10010.7
1505115900,0.000549697666283544,12.21,10011.0,5.200000000000728,0.0009496201519392243,0.0074013157894736725,10004.14,12.26,82.0435762584515,17.543859649122865,10010.5
1505117700,-5.993407252025129e-05,12.17,10010.4,-0.5,0.000529539300808224,0.017255546425636883,10009.460000000001,12.206,83.03159389421293,17.543859649122894,10022.8
1505119500,0.0012287221289859485,12.13,10022.7,12.399999999999636,0.0014585123174360695,0.00994200497100242,10011.7,12.188,81.8051060769501,24.80000000000004,10021.4
1505121300,-8.979616271076463e-05,12.32,10021.8,-1.3000000000010914,0.0007385376953633262,0.0223880597014925,10014.140000000001,12.212,73.61817565276311,27.13178294573642,10007.8
1505123100,-0.0014568241234108603,12.36,10007.2,-14.0,0.002579355161209625,0.01553556827473422,10014.64,12.238,80.1107011070108,22.314049586776846,10006.0
1505186100,0.004956431369413927,12.36,10056.8,-1.2000000000007276,0.0008800704056323778,0.009740259740259676,10013.7,12.27,80.60453400503737,23.684210526315738,10056.8
1505189700,-0.0022174051388115235,11.9,10034.5,-22.19999999999891,0.0027519642643479584,0.07291666666666666,10025.32,12.262,67.67510687273932,30.645161290322548,10038.0
1505191500,0.0002989685584733337,12.0,10037.5,3.5,0.0010969067230410243,0.02021903959561923,10028.64,12.2,71.86147186147167,26.95035460992905,10051.3
1505193300,0.0013648816936489006,11.83,10051.2,13.799999999999272,0.0013947696139476962,0.0203045685279188,10037.34,12.094,72.52415458937205,32.65306122448976,10058.5
1505195100,0.0007262814390320838,11.92,10058.5,7.299999999999272,0.0010348464646064057,0.01271186440677954,10047.84,12.006,65.71834992887582,38.095238095238045,10055.8
1505196900,-0.0002684296863350033,11.92,10055.8,-2.7000000000007276,0.0007262380867109465,0.007588532883642484,10047.64,11.918000000000001,67.76917663617144,39.68253968253966,10059.7
1505198700,0.0004176694047217655,11.94,10060.0,3.900000000001455,0.0009050493798918461,0.01185436071126154,10052.66,11.925999999999998,69.790915645278,36.15384615384606,10060.2
1505202300,-0.00011928429423468945,11.93,10058.8,-1.1000000000003638,0.0010247736543626776,0.00928270042194103,10058.619999999999,11.918,69.3950177935943,37.3239436619718,10065.0
1505204100,0.0005964926233745782,11.81,10064.8,6.200000000000728,0.0010043355475120683,0.0127226463104326,10059.920000000002,11.894,67.42424242424242,36.054421768707435,10068.8
1505205900,0.00039742468802161923,11.71,10068.8,4.0,0.0006857551754638425,0.008532423208191095,10062.52,11.854,70.49645390070934,25.757575757575665,10079.2
1505207700,0.0010030986810742881,11.68,10078.9,10.400000000001455,0.0017391650020373078,0.010309278350515396,10066.42,11.802,80.11363636363652,30.985915492957744,10092.6
1505209500,0.0013890404706862203,11.82,10092.9,13.700000000000728,0.002014588398749494,0.020689655172413814,10072.9,11.792,78.3333333333331,28.859060402684577,10087.6
1505272500,0.0006242011711203865,11.76,10099.2,-5.299999999999272,0.0009815391326762938,0.010238907849829284,10078.64,11.754000000000001,70.22900763358791,29.999999999999986,10099.2
1505276100,0.0009901774397971241,11.58,10109.2,10.299999999999272,0.0025286832006187836,0.10205992509363294,10093.62,11.718,90.40511727078727,28.57142857142857,10113.8
1505277900,0.0004748150199818113,11.5,10114.0,4.599999999998545,0.0015239678581324106,0.011314186248912011,10100.539999999999,11.682,88.27160493826989,43.22033898305084,10113.3
1505279700,-0.00011864741941869372,11.67,10112.8,-0.7000000000007276,0.0010785351711310228,0.01655052264808358,10104.68,11.652000000000001,81.49556400506958,36.28318584070796,10108.2
1505281500,-0.0004449806186219707,11.62,10108.3,-4.599999999998545,0.0008114955268783873,0.00775862068965516,10108.8,11.628,83.07493540051664,39.31623931623933,10107.0
1505283300,-0.00013850004451787523,11.67,10106.9,-1.2999999999992724,0.0009703450665873828,0.010380622837370174,10110.359999999999,11.61,83.26947637292403,36.666666666666686,10111.8
1505285100,0.00048481730303051584,11.62,10111.8,4.899999999999636,0.0009402496115284499,0.008620689655172384,10110.82,11.616,85.0797266514801,36.666666666666735,10121.8
1505286900,0.0009790541743310843,11.55,10121.7,10.0,0.0016525490816971687,0.010398613518197661,10112.42,11.626,86.80089485458689,32.47863247863249,10124.7
1505288700,0.00031615242498772567,11.52,10124.9,3.0,0.0011961604238953849,0.009581881533100996,10114.7,11.596,86.59090909090963,35.51401869158879,10129.4
1505290500,0.00047407875633354024,11.5,10129.7,4.5,0.0010275664460033234,0.012216404886561848,10118.939999999999,11.572,83.02752293578044,42.30769230769233,10126.4
1505292300,-0.0003553905841239269,11.56,10126.1,-3.3000000000010914,0.0012650471427723578,0.012195121951219407,10122.82,11.55,51.4950166112951,51.72413793103452,10082.8
1505294100,-0.004276078648245751,11.73,10082.8,-43.30000000000109,0.004722597031510293,0.022549869904596686,10117.02,11.57,40.4999999999994,48.14814814814811,10069.8
1505295900,-0.0012794065140635524,11.78,10069.9,-13.0,0.002879898309797613,0.02151462994836489,10106.619999999999,11.616,49.274255156608234,46.84684684684683,10085.7
1505358900,0.0037239694535198264,11.76,10107.4,15.800000000001091,0.002374872064946256,0.017226528854435923,10098.82,11.645999999999999,52.90780141843937,50.0,10107.4
1505362500,0.0013455488058253806,11.48,10121.0,13.399999999999636,0.0024657615638277192,0.13513513513513517,10093.3,11.68,51.94621372965323,55.07246376811597,10119.3
1505364300,-0.0002470111649046647,11.65,10118.5,-1.7000000000007276,0.0011369478388104561,0.020069808027923092,10100.6,11.664,51.72656800563831,47.96747967479672,10118.2
1505366100,-1.9765775559732468e-05,11.61,10118.3,-0.2999999999992724,0.0014344647467922401,0.009515570934256005,10110.28,11.632000000000001,43.6385255648034,54.961832061068726,10086.8
1505367900,-0.003073638852376215,11.75,10087.2,-31.5,0.0032420213557003788,0.019014693171996444,10110.5,11.648,42.84880326911847,55.63909774436092,10082.5
1505369700,-0.0004461099214846387,11.82,10082.7,-4.700000000000728,0.002084739705356788,0.007672634271099731,10105.52,11.66,39.883720930232776,57.81250000000004,10077.0
1505371500,-0.0005851607208388065,11.8,10076.8,-5.700000000000728,0.001697776012708535,0.01886792452830194,10096.76,11.73,38.74407582938384,58.73015873015868,10083.8
1505373300,0.0006946649730072973,11.77,10083.8,7.0,0.0010520256456063404,0.016281062553556085,10089.66,11.756,37.93517406962752,58.2677165354331,10084.5
1505375100,8.925206767296245e-05,11.73,10084.7,0.7000000000007276,0.0008932293217412018,0.007685738684884701,10082.92,11.778,35.09298140371948,57.812499999999964,10079.7
1505376900,-0.000485884557795635,11.7,10079.8,-5.0,0.0007243644446209581,0.012853470437018025,10081.5,11.768,34.96712492528407,55.28455284552842,10076.1
1505378700,-0.0003472291116887183,11.69,10076.3,-3.6999999999989086,0.001360409115734147,0.011158798283261717,10080.220000000001,11.742,53.56125356125362,45.61403508771924,10092.8
1505380500,0.001627581552752666,11.62,10092.7,16.5,0.0023525207706739655,0.016493055555555667,10083.380000000001,11.702,55.2941176470595,36.80000000000002,10084.2
1505382300,-0.0008818254778207857,11.44,10083.8,-8.5,0.0020231070560816815,0.020140105078809145,10083.460000000001,11.638,50.52888527257907,38.655462184873976,10087.0
1505445300,-0.002132132727741487,11.47,10062.3,3.2000000000007276,0.0011213321028451164,0.007908611599296999,10083.960000000001,11.572,32.08895949165934,37.606837606837665,10062.3
1505448900,-0.0012621368871926775,11.86,10049.6,-12.599999999998545,0.0033931361135156814,0.18463073852295406,10075.2,11.558,26.53992395437207,60.36036036036029,10057.6
1505450700,0.0007861009393408391,11.87,10057.5,8.0,0.002449028352978692,0.011894647408666149,10068.16,11.608,28.62481315396016,56.30252100840338,10061.0
1505452500,0.00031817051951277264,11.77,10060.7,3.5,0.0009644543872732516,0.01883561643835622,10063.52,11.672,32.402707275803365,55.17241379310343,10045.2
1505454300,-0.001540648265031308,11.87,10045.2,-15.5,0.0018914506430932185,0.013628620102214663,10055.16,11.766,36.63034367141606,53.982300884955755,10050.6
1505456100,0.0005276151793891515,11.91,10050.5,5.399999999999636,0.0011947788165715821,0.012636899747262035,10052.820000000002,11.854,41.48580968280438,55.55555555555552,10056.6
1505457900,0.0006069349783592859,11.95,10056.6,6.100000000000364,0.0009551858632492602,0.007582139848357341,10054.2,11.873999999999999,39.87993138936553,55.08474576271192,10060.2
1505459700,0.0004076924606726262,11.89,10060.7,3.600000000000364,0.0006762602806481251,0.008424599831508124,10054.720000000001,11.878,41.19127516778475,58.474576271186436,10063.5
1505461500,0.0002783106543282621,11.93,10063.5,2.7999999999992724,0.0008053851431299021,0.007575757575757563,10055.220000000001,11.91,39.69280517380705,60.68376068376074,10054.2
1505463300,-0.0009241317633029711,11.95,10054.2,-9.299999999999272,0.0017016957248627066,0.007569386038687961,10057.02,11.925999999999998,47.21189591078052,54.19847328244281,10068.6
1505465100,0.0014222911817947104,11.8,10068.5,14.399999999999636,0.0020693428841465724,0.018723404255319202,10060.619999999999,11.904,54.045307443365886,48.965517241379324,10105.3
1505466900,0.003625167601926771,11.58,10105.0,36.79999999999927,0.0042033507562057645,0.020743301642178063,10070.36,11.831999999999999,50.36188178528315,58.394160583941655,10085.4
1505468700,-0.001959426026719391,11.68,10085.2,-19.600000000000364,0.0035320263512975776,0.01470588235294117,10075.4,11.79,49.5092024539876,58.82352941176475,10085.4
1505704500,0.004749533970570763,11.68,10133.1,0.1999999999989086,0.0011610828834551373,0.01206896551724143,10079.78,11.732,69.03225806451698,57.894736842105274,10133.1
1505708100,0.003266522584401743,11.37,10166.2,32.899999999999636,0.003325734474148968,0.07749077490774907,10115.039999999999,11.59,74.68354430379786,30.15873015873008,10159.0
1505709900,-0.0007279022643663646,11.37,10158.8,-7.200000000000728,0.0010831035840882237,0.007060900264783766,10125.779999999999,11.546000000000001,74.44717444717489,31.404958677685883,10160.5
1505711700,0.00018702996416908313,11.33,10160.7,1.7000000000007276,0.0009060914955434803,0.01060070671378085,10140.8,11.474,80.74468085106403,24.999999999999915,10160.8
1505713500,9.841841605240376e-06,11.31,10160.8,0.09999999999854481,0.000767965973199885,0.007073386383731217,10155.880000000001,11.408,80.37940379403834,32.258064516128954,10162.7
1505715300,0.0002066766396346953,11.47,10162.9,1.9000000000014552,0.000590743056307659,0.02313167259786475,10161.8,11.366,79.49720670391102,31.707317073170657,10162.2
1505717100,-7.87176888485952e-05,11.49,10162.1,-0.6999999999989086,0.0004822265086800413,0.00962379702537178,10161.04,11.394,79.54292084726903,33.898305084745644,10166.2
1505718900,0.0004034599147815232,11.51,10166.2,4.100000000000364,0.0006691793695935987,0.009615384615384722,10162.48,11.422,76.13326051338107,31.304347826086897,10159.2
1505720700,-0.0006590466447641274,11.51,10159.5,-7.0,0.001132090330964147,0.011343804537521728,10162.22,11.458000000000002,80.4988662131519,31.304347826086897,10161.8
1505722500,0.00022638909395134021,11.52,10161.8,2.2999999999992724,0.0009154985037014777,0.011343804537521728,10162.420000000002,11.5,79.81220657277012,32.14285714285705,10170.2
1505724300,0.0008364659804365182,11.42,10170.3,8.400000000001455,0.0014177275009598837,0.014938488576449905,10163.920000000002,11.486,71.74855491329483,39.56043956043953,10165.5
1505726100,-0.0005211252372102626,11.4,10165.0,-4.799999999999272,0.00097429437468012,0.009691629955947243,10164.58,11.466000000000001,75.22727272727252,38.888888888888864,10152.0
1505727900,-0.0013084112149531757,11.48,10151.7,-13.0,0.001665106655500235,0.01496478873239436,10161.74,11.459999999999999,75.66964285714258,36.45833333333328,10154.4
1505790900,0.0023542854891298592,11.44,10175.6,2.6999999999989086,0.0011235955056179416,0.009666080843585187,10160.78,11.436,69.69416126042606,37.75510204081626,10175.6
1505794500,-0.00283029993317363,11.44,10146.8,-28.30000000000109,0.0035988956813251824,0.10576923076923073,10158.960000000001,11.428,42.34234234234282,59.72222222222232,10143.7
1505796300,-0.0003252256869159531,11.51,10143.5,-3.099999999998545,0.001153823395988137,0.010507880910682945,10154.6,11.45,38.45428840716329,66.19718309859164,10136.0
1505798100,-0.0007393897569872854,11.56,10136.0,-7.5,0.0015301085883514315,0.01308900523560197,10151.4,11.464,43.36513443191723,67.60563380281697,10145.5
1505799900,0.0009372533543803296,11.56,10145.5,9.5,0.001144435674822451,0.013066202090592364,10149.619999999999,11.5,43.463203463203406,56.140350877192866,10147.6
1505801700,0.00020698831994492295,11.54,10147.6,2.100000000000364,0.0005914360066240833,0.01042571676802789,10144.02,11.52,44.04145077720166,53.70370370370363,10148.4
1505803500,6.898182821535315e-05,11.54,10148.3,0.7999999999992724,0.0010053421120070107,0.011304347826087024,10144.240000000002,11.54,39.363484087101696,53.70370370370378,10140.8
1505805300,-0.0007390400362622396,11.55,10140.8,-7.5,0.0007691852553102649,0.008695652173913012,10143.66,11.547999999999998,45.63591022443901,55.55555555555559,10148.7
1505807100,0.0007593089302619926,11.56,10148.5,7.900000000001455,0.0013411964261058503,0.009548611111111216,10146.2,11.55,49.184149184149774,42.42424242424247,10159.7
1505808900,0.0010740503522688183,11.42,10159.4,11.200000000000728,0.0015376729882110303,0.021052631578947385,10149.039999999999,11.522,46.30541871921191,50.90909090909089,10161.2
